NOC,Year,M,P,A,Rank,Country,Gold,Silver,Bronze,Total,Host,Gold_Ratio,Pre_Host,Post_Host,Host_Flag,Cumulative_Total,CMR,RPI,GCR,MCI,ECR,ME,RIR,GR,Degree Centrality,Betweenness Centrality,Closeness Centrality,predicted_NR,delta_GR,T_c,S_c,Coach_Effect,EI,ESP,ECR_Large,ECR_Small,Adjusted Degree Centrality,Adjusted Betweenness Centrality,Adjusted Closeness Centrality
IRI,1964,11,21,62,34,Iran,0,0,2,2,Japan,0.0,0,0,0,19,0.0011399772004559,0.0043956043956043,0.0,48.0,0.0,0.0192234104880245,0.2592592592592592,0.8958333333333334,1.3,0.0008361204013377,0.7407407407407407,1.641520438832076,-0.1041666666666666,4.764705882352941,-24.58678955453149,-4.040742748712389,0.0,0.0161290322580645,0.5238095238095238,0.3558282208588957,-1.395578987769277,-0.0009580633783313,-0.2371704626141978
IRL,1964,7,21,25,35,Ireland,0,0,1,1,Japan,0.0,0,0,0,10,0.0005999880002399,0.0021978021978021,0.0,96.0,0.0,0.009648,0.6666666666666666,0.9428571428571428,1.3,0.0008361204013377,0.7407407407407407,-0.4659542029211206,0.0228571428571427,2.7142857142857144,-31.626666666666665,-7.587999999999999,0.0,0.04,0.3333333333333333,0.1349693251533742,0.388131573951471,0.0002664518814312,0.0659606842435963
ITA,1964,18,21,167,5,Italy,10,10,7,27,Japan,0.3703703703703703,1,0,0,272,0.0163196736065278,0.0593406593406593,0.3703703703703703,3.555555555555556,3.243007035426545,0.4129740860451892,0.6666666666666666,0.9296875,1.9,0.0336538461538461,0.9523809523809524,36.52579333147932,0.1262049129353234,23.07407407407408,-2.028799543769604,15.543211988720968,0.0,0.0239520958083832,0.8095238095238095,0.5337423312883436,7.905010087266271,0.191603430093019,0.4382388228142586
JPN,1964,21,21,328,3,Japan,16,5,8,29,Japan,0.5517241379310345,0,0,1,121,0.0072598548029039,0.0637362637362637,0.5517241379310345,3.310344827586207,3.9396028855839904,0.2192422749580875,-0.625,0.7763157894736842,2.0,0.0487179487179487,1.0,43.46632005009744,-0.0078568723968194,22.09090909090909,-2.2219301934398654,14.7970573056044,0.0,0.0182926829268292,1.0,0.9263803680981596,8.358515789458293,0.2086808935289857,0.2915761321904055
KEN,1964,5,21,37,35,Kenya,0,0,1,1,Japan,0.0,0,0,0,1,5.999880002399952e-05,0.0021978021978021,0.0,96.0,0.0091320627000818,0.0252996090833928,0.0,1.0,1.3,0.0008361204013377,0.7407407407407407,-0.0607390001713228,0.0,8.76923076923077,-22.59202059202058,-0.6391446391446358,0.0,0.4324324324324324,0.238095238095238,0.1288343558282208,0.0049674163171464,3.4101256181783717e-06,0.0008441832646234
KOR,1964,17,21,153,27,South Korea,0,2,1,3,Japan,0.0,0,0,0,9,0.0005399892002159,0.0065934065934065,0.0,32.0,2.0491224705783275,0.0290789256879222,-0.0689655172413793,0.8166666666666667,1.3,0.0008361204013377,0.7407407407407407,22.80089340670068,-0.1833333333333333,17.647058823529413,-25.07563025210084,4.830252100840337,0.0,0.0261437908496732,0.8095238095238095,0.5705521472392638,3.1872092566420624,0.0021880155079922,0.541647517246098
MEX,1964,15,21,93,35,Mexico,0,0,1,1,Japan,0.0,0,1,0,15,0.0008999820003599,0.0021978021978021,0.0,96.0,0.0,-0.008516756685331,-0.1463414634146341,0.953125,1.3,0.0008361204013377,0.7407407407407407,-0.1822070010199576,0.0713068181818181,3.4761904761904763,-67.84639016897081,-17.92058371735791,0.0,0.032258064516129,0.0476190476190476,0.0061349693251533,0.3622604864364088,0.0002486914094529,0.0615640446781874
NED,1964,12,21,125,15,Netherlands,2,4,4,10,Japan,0.2,0,0,0,109,0.0065398692026159,0.0219780219780219,0.2,9.6,1.4949591839650394,0.1375361758241758,-0.4642857142857143,0.8037974683544303,1.7000000000000002,0.0436932632584806,0.8695652173913043,18.64051668898612,0.2350474683544303,12.346153846153848,-4.834285714285714,7.1920219780219785,0.0,0.016,0.5714285714285714,0.3374233128834356,4.514511100904289,0.1127934590465118,0.6626685373938838
NGR,1964,2,21,18,35,Nigeria,0,0,1,1,Japan,0.0,0,0,0,1,5.999880002399952e-05,0.0021978021978021,0.0,96.0,0.033369667573439,0.0513712522045854,0.0,0.8947368421052632,1.3,0.0008361204013377,0.7407407407407407,0.249909890510426,0.0,2.7777777777777777,-8.992063492063489,-0.7531746031746023,0.0,0.0555555555555555,0.0952380952380952,0.0736196319018405,-0.0243615099080673,-1.6724148678307084e-05,-0.0041400957061642
NZL,1964,11,21,63,12,New Zealand,3,0,2,5,Japan,0.6,0,0,0,18,0.0010799784004319,0.0109890109890109,0.6,19.2,0.6198738673126666,0.0914515907373049,-0.1428571428571428,0.7386363636363636,1.9,0.0866452991452991,0.9523809523809524,9.30766452089027,-0.1337040618955512,6.227272727272728,-9.453968253968254,1.5229004329004332,0.0,0.2222222222222222,0.5238095238095238,0.2085889570552147,1.6749033224452383,0.0718723331822162,0.2061440324841566
PAK,1964,7,21,41,30,Pakistan,0,1,0,1,Japan,0.0,0,0,0,4,0.0002399952000959,0.0021978021978021,0.0,96.0,0.0,0.0031154074955383,0.5,1.0,1.3,0.0008361204013377,0.7407407407407407,-0.4153081283870137,0.0,1.1,-31.642276422764223,-8.722682926829268,0.0,0.3902439024390244,0.3333333333333333,0.1779141104294478,0.3963399583713686,0.0002720869279437,0.0673556510260169
PHI,1964,10,21,47,30,Philippines,0,1,0,1,Japan,0.0,0,0,0,6,0.0003599928001439,0.0021978021978021,0.0,96.0,0.0,-0.005268418518758,0.0,0.8,1.3,0.0008361204013377,0.7407407407407407,-0.2333385877394147,-0.1999999999999999,1.5555555555555556,-45.21681864235055,-12.476156703816278,0.0,0.0212765957446808,0.4285714285714285,0.2699386503067484,0.3275738988809144,0.0002248791067832,0.0556692625919408
POL,1964,12,21,139,7,Poland,7,6,10,23,Japan,0.3043478260869565,0,0,0,83,0.0049799004019919,0.0505494505494505,0.3043478260869565,4.173913043478261,1.640225778955116,0.3147058109842126,-0.2222222222222222,0.7416666666666667,2.0,0.1346153846153846,1.0,20.675913848547022,-0.0335776330076004,13.590909090909092,-1.6481969703740114,9.01917727252416,0.0,0.0359712230215827,0.5714285714285714,0.5337423312883436,5.955948378678044,0.3456218357397515,0.4382678995631013
ROU,1964,13,21,138,14,Romania,2,4,6,12,Japan,0.1666666666666666,0,0,0,41,0.0024599508009839,0.0263736263736263,0.1666666666666666,8.0,1.8185942365290024,0.1711398865784498,0.2727272727272727,0.7241379310344828,1.7000000000000002,0.0436932632584806,0.8695652173913043,21.708710581392307,0.0382404951370468,15.65,-4.246376811594203,9.68108695652174,0.0,0.1304347826086956,0.6190476190476191,0.4662576687116564,5.23225533505962,0.1307260442305095,0.7680235827664238
SUI,1964,13,21,66,22,Switzerland,1,2,1,4,Japan,0.25,0,0,0,130,0.0077998440031199,0.0087912087912087,0.25,24.0,0.6476443258253306,0.0668826796099523,-0.0833333333333333,0.9844961240310076,1.75,0.0843101343101342,0.8888888888888888,9.301936856110506,-0.0064541022133364,7.555555555555555,-14.177489177489178,1.035642135642135,0.0,0.0303030303030303,0.5714285714285714,0.294478527607362,1.1763146769488315,0.0577925499179121,0.1742476259874535
SWE,1964,13,21,94,17,Sweden,2,2,4,8,Japan,0.25,0,0,0,366,0.0219595608087838,0.0175824175824175,0.25,12.0,1.9027102515841656,0.1798052699274971,0.0625,0.6971428571428572,1.7000000000000002,0.0436932632584806,0.8695652173913043,22.49404971550113,-0.0896788482834993,18.77777777777778,-6.724417426545087,11.127119216480915,0.0,0.0319148936170212,0.6190476190476191,0.4171779141104294,5.515614185388333,0.137805664629187,0.8096167898065677
TCH,1964,13,21,104,9,Czechoslovakia,5,6,3,14,Japan,0.3571428571428571,0,0,0,88,0.0052798944021119,0.0307692307692307,0.3571428571428571,6.857142857142857,1.5090008600389528,0.2065017434488588,-0.1,0.786096256684492,2.0,0.1641025641025641,1.0,18.92523664620499,0.0286705141102345,9.125,-3.4912349555206696,5.340129513343799,0.0,0.0192307692307692,0.6190476190476191,0.3926380368098159,4.815028897136909,0.3638888235353129,0.4449908222472498
TTO,1964,4,21,13,28,Trinidad and Tobago,0,1,2,3,Japan,0.0,0,0,0,6,0.0003599928001439,0.0065934065934065,0.0,32.0,-0.0275140393167719,0.2221800507185122,-0.2432432432432432,1.0,1.3,0.0008361204013377,0.7407407407407407,2.755528111703367,0.0,1.9,-5.673992673992672,-0.3721978021978016,0.0,0.0769230769230769,0.1428571428571428,0.0552147239263803,-0.1387297194256947,-9.523779365608331e-05,-0.023576302038713
TUN,1964,3,21,9,29,Tunisia,0,1,1,2,Japan,0.0,0,0,0,2,0.0001199976000479,0.0043956043956043,0.0,48.0,-0.0042478035210304,0.21005291005291,0.0,1.0,1.3,0.0008361204013377,0.7407407407407407,2.2163575462937,0.0,2.0,-6.492063492063489,-0.5476190476190468,0.0,0.1111111111111111,0.1428571428571428,0.0552147239263803,-0.1658892750369956,-0.0001138827975082,-0.0281919091990246
TUR,1964,4,21,23,16,Turkey,2,3,1,6,Japan,0.3333333333333333,0,0,0,39,0.0023399532009359,0.0131868131868131,0.3333333333333333,16.0,0.0901741025560291,0.3399711945269601,1.6666666666666667,1.0,1.7000000000000002,0.0436932632584806,0.8695652173913043,4.09791005542311,0.0689655172413792,5.444444444444445,-2.596273291925465,3.0322291235334715,0.0,0.0434782608695652,0.1904761904761904,0.147239263803681,1.366753532836486,0.0341478523780322,0.2006207415020551
URS,1964,19,21,316,2,Soviet Union,30,31,35,96,Japan,0.3125,0,0,0,368,0.0220795584088318,0.210989010989011,0.3125,1.0,4.962023253500036,2.693064145703146,1.0,0.755939524838013,2.0,0.025,1.0,59.67801937961048,-0.0049300403793783,112.22222222222224,0.3037974683544304,78.64669479606188,0.0,0.0031645569620253,0.9047619047619048,0.9202453987730062,12.306945257167463,0.1577813494508649,0.2257624012368443
URU,1964,4,21,23,35,Uruguay,0,0,1,1,Japan,0.0,0,0,0,9,0.0005399892002159,0.0021978021978021,0.0,96.0,0.1316572307606025,0.0237368349986497,0.0,1.0,1.3,0.0008361204013377,0.7407407407407407,1.152502912720758,0.0,1.25,-18.05175983436852,-4.5405279503105564,0.0,0.0434782608695652,0.1904761904761904,0.0490797546012269,-0.9498230482419364,-0.000652052435864,-0.1614168554610039
USA,1964,19,21,344,1,United States,36,26,28,90,Japan,0.4,0,0,0,1223,0.0733785324293514,0.1978021978021978,0.4,1.0666666666666669,4.847279017536546,1.9379874306308569,-0.96875,0.7235772357723578,2.0,0.0,1.0,57.31803570894788,-0.0381050072182964,91.44827586206895,0.2013104466592837,64.07418623744607,0.0,0.0116279069767441,0.9047619047619048,0.950920245398773,11.81758194815452,0.0,0.1784994949566329
YUG,1964,9,21,75,19,Yugoslavia,2,1,2,5,Japan,0.4,0,0,0,23,0.0013799724005519,0.0109890109890109,0.4,19.2,0.4714627955716129,0.0788666666666665,0.0555555555555555,0.967479674796748,1.7000000000000002,0.0436932632584806,0.8695652173913043,7.718208974597683,0.0863985937156669,5.928571428571429,-7.733333333333332,1.830000000000001,0.0,0.04,0.4285714285714285,0.1963190184049079,1.4903061762170404,0.0372347713621147,0.2187565811644584
ARG,1968,12,20,89,41,Argentina,0,0,2,2,Mexico,0.0,0,0,0,43,0.0025799484010319,0.0038022813688212,0.0,53.5,0.0,0.0073072844337835,0.3666666666666666,0.9318181818181818,1.3953488372093024,0.0022148394241417,0.7678571428571429,1.3462383553806752,0.0061425061425062,3.85,-31.47752808988764,-6.748258426966292,0.0,0.0561797752808988,0.6,0.3488372093023256,-3.4159411044178323,-0.005881103766573,-0.5072154973226479
AUS,1968,16,20,128,9,Australia,5,7,5,17,Mexico,0.2941176470588235,0,0,0,146,0.0087598248035039,0.0323193916349809,0.2941176470588235,6.294117647058823,2.844401191237118,0.3072247766565393,0.125,0.7276785714285714,1.8604651162790693,0.0513842746400886,0.9347826086956522,32.39417482060508,-0.0401785714285715,20.51851851851852,-4.102481617647059,13.132218477668845,0.0714285714285714,0.0234375,0.8,0.6104651162790697,7.008294443856507,0.1972315509528098,0.7441092692285349
AUT,1968,12,20,43,32,Austria,0,2,2,4,Mexico,0.0,0,0,0,62,0.0037199256014879,0.0076045627376425,0.0,26.75,0.0,0.0747104047926113,0.7777777777777778,0.8135593220338984,1.3953488372093024,0.0022148394241417,0.7678571428571429,2.426027526655468,0.086286594761171,3.769230769230769,-15.356976744186046,-1.9686314847942747,0.0,0.0232558139534883,0.6,0.2151162790697674,-0.9275898978015176,-0.0015969983893282,-0.1377330454311344
BEL,1968,13,20,82,36,Belgium,0,1,1,2,Mexico,0.0,0,0,0,109,0.0065398692026159,0.0038022813688212,0.0,53.5,0.0,0.00968248066627,0.8,0.8490566037735849,1.3953488372093024,0.0022148394241417,0.7678571428571429,1.1754337396085286,-0.0833758286588474,6.0,-34.10060975609756,-6.030182926829269,0.0,0.0121951219512195,0.65,0.3197674418604651,-1.762532280505801,-0.0030344888617029,-0.2617093386205584
BRA,1968,13,20,75,35,Brazil,0,1,2,3,Mexico,0.0,0,0,0,14,0.0008399832003359,0.0057034220532319,0.0,35.666666666666664,0.0,0.033868,0.0,0.9550561797752808,1.3953488372093024,0.0022148394241417,0.7678571428571429,2.2788523928613507,-0.0295592048401039,7.45,-22.49333333333333,-1.5329999999999997,0.0,0.0133333333333333,0.65,0.1569767441860465,-0.6139720747216224,-0.0010570537871821,-0.0911655504889681
BUL,1968,13,20,112,18,Bulgaria,2,4,3,9,Mexico,0.2222222222222222,0,0,0,32,0.0019199616007679,0.0171102661596958,0.2222222222222222,11.88888888888889,1.7363427189385234,0.1379368903811523,0.6363636363636364,0.798941798941799,1.8604651162790693,0.091029900332226,0.9347826086956522,20.498687114483165,-0.0717478562306148,13.235294117647058,-6.997420634920635,7.165479691876749,0.0,0.0535714285714285,0.65,0.4011627906976744,5.112555948273325,0.2523270080639921,0.7050147508406931
CAN,1968,14,20,139,23,Canada,1,3,1,5,Mexico,0.2,0,0,0,107,0.0064198716025679,0.0095057034220532,0.2,21.4,1.5964640281983744,0.0513753486419496,0.0454545454545454,0.7285223367697594,1.627906976744186,0.0442299917382974,0.8431372549019608,18.73910143258551,-0.0446735395189004,12.22222222222222,-14.244028776978414,4.28234692246203,0.0,0.0287769784172661,0.7,0.7209302325581395,3.5618545008524305,0.0929946503723957,0.5340965096483923
CMR,1968,2,20,5,39,Cameroon,0,1,0,1,Mexico,0.0,0,0,0,1,5.999880002399952e-05,0.0019011406844106,0.0,107.0,0.073947921799592,0.1515999999999999,0.0,1.0,1.3953488372093024,0.0022148394241417,0.7678571428571429,0.4826017884345761,0.0,1.0,-10.400000000000002,-2.420000000000001,0.0,0.2,0.1,0.0290697674418604,-0.1774169504355468,-0.000305452425427,-0.026343729004066
CUB,1968,13,20,115,31,Cuba,0,4,0,4,Mexico,0.0,0,0,0,11,0.0006599868002639,0.0076045627376425,0.0,26.75,1.5099239322694775,0.0522015122873344,0.0333333333333333,0.7797356828193832,1.3953488372093024,0.0022148394241417,0.7678571428571429,17.672922893066037,-0.1807906329700903,14.3125,-16.702717391304347,5.007934782608695,0.0,0.008695652173913,0.65,0.4534883720930232,3.2678866349964317,0.005626203675747,0.4852316518631066
DEN,1968,11,20,62,22,Denmark,1,4,3,8,Mexico,0.125,0,0,0,120,0.0071998560028799,0.0152091254752851,0.125,13.375,0.9887683755057683,0.169313995837669,0.2222222222222222,0.8924731182795699,1.627906976744186,0.0442299917382974,0.8431372549019608,13.264734700740004,0.0333181887021051,7.321428571428571,-6.677217741935484,3.1218346774193537,0.0,0.064516129032258,0.55,0.3081395348837209,2.650791573931537,0.0692081710718,0.397483537607551
ETH,1968,3,20,18,25,Ethiopia,1,1,0,2,Mexico,0.5,0,0,0,4,0.0002399952000959,0.0038022813688212,0.5,53.5,-0.0086394878951958,0.1199323361823361,0.0416666666666666,1.0,1.627906976744186,0.0442299917382974,0.8431372549019608,1.6948827579470187,0.0,4.461538461538462,-7.763888888888889,0.7939102564102565,0.0,0.0555555555555555,0.15,0.0755813953488372,0.2043943535046283,0.0053364283795718,0.0306487282881812
FIN,1968,13,20,66,24,Finland,1,2,1,4,Mexico,0.25,0,0,0,243,0.0145797084058318,0.0076045627376425,0.25,26.75,1.2689474675656591,0.0818723140495867,1.0,0.9047619047619048,1.627906976744186,0.0442299917382974,0.8431372549019608,14.962791376938208,-0.0091453800063072,12.16,-16.67689393939394,3.508931818181817,0.0,0.0454545454545454,0.65,0.3546511627906977,2.9671251114969004,0.0774671627627615,0.444917434263901
FRA,1968,16,20,200,6,France,7,3,5,15,Mexico,0.4666666666666667,0,0,0,383,0.0229795404091918,0.0285171102661596,0.4666666666666667,7.133333333333334,3.0850538664250613,0.2060597844827586,-0.7142857142857143,0.7363344051446945,1.9534883720930232,0.0682908822443707,0.9772727272727272,34.824060702536684,-0.0767497070048381,27.03448275862069,-4.831666666666667,17.474637931034483,0.0,0.02,0.8,0.622093023255814,8.053128817460209,0.2874406478569975,0.644016648562871
FRG,1968,17,20,275,8,West Germany,5,11,10,26,Mexico,0.1923076923076923,0,1,0,26,0.0015599688006239,0.0494296577946768,0.1923076923076923,4.115384615384615,3.701412673297024,0.3573245289256196,0.0,0.7731481481481481,1.8604651162790693,0.0513842746400886,0.9347826086956522,41.18176839397776,0.0,40.8,-2.553531468531468,27.79394055944056,0.0,0.0072727272727272,0.85,0.8953488372093024,8.819436390890793,0.2482017746029304,0.9364081975160324
GBR,1968,16,20,225,10,Great Britain,5,5,3,13,Mexico,0.3846153846153846,0,0,0,473,0.0283794324113517,0.0247148288973384,0.3846153846153846,8.23076923076923,2.895289311827717,0.1376755486649438,-0.7142857142857143,0.7164634146341463,1.8604651162790693,0.0513842746400886,0.9347826086956522,32.711609417161846,-0.041011668422332,22.2093023255814,-5.726837606837607,13.828460345855692,0.0,0.0177777777777777,0.8,0.7732558139534884,7.119802242022027,0.2003696691000571,0.7559486670835955
GDR,1968,18,20,225,5,East Germany,9,9,7,25,Mexico,0.36,0,0,0,25,0.0014999700005999,0.0475285171102661,0.36,4.28,4.6127023491560895,0.7378637037037036,0.0,0.7601156069364162,2.0,0.0866002214839424,1.0,51.24899663894416,0.0,81.8,-2.840888888888889,56.407733333333326,0.0,0.0177777777777777,0.9,0.7209302325581395,11.340340890412904,0.5018199627464944,0.7194778208419064
GRE,1968,7,20,44,42,Greece,0,0,1,1,Mexico,0.0,0,0,0,59,0.0035399292014159,0.0019011406844106,0.0,107.0,-0.939041581024148,0.0073904958677685,1.0,1.0,1.3953488372093024,0.0022148394241417,0.7678571428571429,-10.377643473873915,0.0,6.25,-37.07727272727272,-6.748181818181816,0.0,0.0227272727272727,0.35,0.1569767441860465,2.971170404144644,0.0051153579411385,0.4411737872820835
HUN,1968,15,20,166,4,Hungary,10,10,12,32,Mexico,0.3125,0,0,0,252,0.0151196976060478,0.0608365019011406,0.3125,3.34375,2.6357777628260304,0.4391062308134815,-0.3333333333333333,0.7260726072607261,2.0,0.0664451827242524,1.0,30.97955644613675,-0.0231436936797128,18.925925925925927,-1.5650414156626506,12.778635723449352,0.0,0.0060240963855421,0.75,0.6744186046511628,7.406927502189342,0.2516290701963278,0.4249876435682409
IND,1968,5,20,23,42,India,0,0,1,1,Mexico,0.0,0,0,0,12,0.0007199856002879,0.0019011406844106,0.0,107.0,0.1909796870153303,0.014415978509601,0.75,1.0,1.3953488372093024,0.0022148394241417,0.7678571428571429,0.9714299572214866,0.009009009009009,1.7894736842105263,-26.45652173913044,-6.684324942791761,0.0,0.0434782608695652,0.25,0.063953488372093,-1.4970356048418334,-0.0025773927199572,-0.2222871049613632
IRI,1968,3,20,14,19,Iran,2,1,2,5,Mexico,0.4,0,0,0,24,0.0014399712005759,0.0095057034220532,0.4,21.4,0.1101754775867598,0.4473013205282112,-0.4411764705882353,1.0,1.8604651162790693,0.091029900332226,0.9347826086956522,5.230390312888181,0.1041666666666666,4.764705882352941,-2.7028571428571424,2.524436974789916,0.0,0.0714285714285714,0.15,0.0813953488372093,1.5632139055096932,0.0771514466994741,0.2155651445684098
ITA,1968,17,20,167,13,Italy,3,4,9,16,Mexico,0.1875,0,0,0,288,0.0172796544069118,0.0304182509505703,0.1875,6.6875,3.0934301603716987,0.2369368322569763,1.6,0.8768656716417911,1.813953488372093,0.0602752728998576,0.9148936170212766,34.06158738840408,-0.0528218283582089,23.07407407407408,-4.738566616766467,14.730281866821908,0.0,0.029940119760479,0.85,0.5988372093023255,7.1208838839209765,0.2396262961121399,0.9444540730253084
JAM,1968,5,20,25,39,Jamaica,0,1,0,1,Mexico,0.0,0,0,0,9,0.0005399892002159,0.0019011406844106,0.0,107.0,0.230495996705297,0.0231229999999999,2.0,0.6857142857142857,1.3953488372093024,0.0022148394241417,0.7678571428571429,0.8763329425194627,-0.1267857142857142,5.3125,-26.46,-4.219250000000001,0.0,0.08,0.25,0.1220930232558139,-0.6594765696036334,-0.0011353972503936,-0.0979222785169031
