NOC,Year,M,P,A,Rank,Country,Gold,Silver,Bronze,Total,Host,Gold_Ratio,Pre_Host,Post_Host,Host_Flag,Cumulative_Total,CMR,RPI,GCR,MCI,ECR,ME,RIR,GR,Degree Centrality,Betweenness Centrality,Closeness Centrality,predicted_NR,Predicted_CA,delta_GR,T_c,S_c,Coach_Effect
TUR,1956,2,19,19,12,Turkey,3,2,2,7,Australia,0.4285714285714285,0,0,0,24,0.0014399712005759,0.015625,0.4285714285714285,14.0,0.07380786965972914,0.49777777777777776,-0.25,1.0,1.945945945945946,0.131006006006006,0.9736842105263158,2.894012023840588,4.352719432476295,0.0,5.444444444444445,-0.9999999999999993,3.511111111111111
URS,1956,18,19,281,1,Soviet Union,37,29,32,98,Australia,0.3775510204081632,0,0,0,169,0.0101397972040559,0.21875,0.3775510204081632,1.0,5.318463893048389,3.0920632829990615,-0.5,0.8102189781021898,2.0,0.0,1.0,34.73433791601063,79.60838792328735,0.0252965834236975,112.22222222222223,0.3487544483985765,78.66018189007514
URU,1956,5,19,21,35,Uruguay,0,0,1,1,Australia,0.0,0,0,0,8,0.0004799904001919,0.0022321428571428,0.0,98.0,-0.1059187005303186,0.0153875760830648,-0.054054054054054,1.0,1.351351351351351,0.0042229729729729,0.7551020408163265,0.4895358611970484,-0.308343723660098,0.0238095238095238,1.25,-25.478696741854634,-6.76860902255639
USA,1956,19,19,300,2,United States,32,25,17,74,Australia,0.4324324324324324,0,0,0,1061,0.0636587268254634,0.1651785714285714,0.4324324324324324,1.3243243243243243,5.3693857671692475,1.8250988965517239,1.0,0.7787810383747178,2.0,0.027027027027027,1.0,33.40041825085888,87.35290088194739,-0.001706766503331,91.44827586206897,-0.07765765765765775,63.99049580615098
YUG,1956,8,19,35,26,Yugoslavia,0,3,0,3,Australia,0.0,0,0,0,16,0.0009599808003839,0.0066964285714285,0.0,32.666666666666664,0.06727691187455187,0.08722040816326532,0.238095238095238,0.8918918918918919,1.351351351351351,0.0042229729729729,0.7551020408163265,9.860089282960676,1.7888760563992898,0.1908609640568404,5.928571428571429,-13.247619047619045,0.17571428571428704
ARG,1960,15,19,92,30,Argentina,0,1,1,2,Italy,0.0,0,0,0,40,0.0023999520009599,0.0048192771084337,0.0,51.5,,0.001610859615958608,0.0344827586206896,0.9913793103448276,1.0952380952380951,0.0017421602787456,0.6885245901639344,22.00854021542265,1.9438963538399607,0.0141065830721004,3.85,-39.8466819221968,-9.25900457665904
AUS,1960,17,19,189,5,Australia,8,8,6,22,Italy,0.3636363636363636,1,0,0,111,0.0066598668026639,0.053012048192771,0.3636363636363636,4.681818181818182,3.282950779527033,0.27249276925411703,0.6666666666666666,0.8,2.0,0.0679442508710801,1.0,28.50176458928644,21.40557450840516,-0.0276699029126212,20.51851851851852,-3.1778562568036253,13.409606085921874
AUT,1960,15,19,103,18,Austria,1,1,0,2,Italy,0.5,0,0,0,58,0.0034799304013919,0.0048192771084337,0.5,51.5,,0.001327690224059239,-0.4705882352941176,0.7272727272727273,1.619047619047619,0.0591243444901981,0.84,22.727376370357177,1.0769084677162892,-0.1850079744816587,3.769230769230769,-39.84900357690343,-9.31623953460949
BEL,1960,16,19,100,26,Belgium,0,2,2,4,Italy,0.0,0,0,0,104,0.0062398752024959,0.0096385542168674,0.0,25.75,,0.03183747368421053,-0.0714285714285714,0.8666666666666667,1.0952380952380951,0.0017421602787456,0.6885245901639344,25.707141758922788,1.7918887377968802,-0.0723577235772356,6.0,-20.802105263157895,-2.0406315789473686
BRA,1960,14,19,72,39,Brazil,0,0,2,2,Italy,0.0,0,0,0,10,0.0005999880002399,0.0048192771084337,0.0,51.5,,0.011278265107212445,0.625,0.9883720930232558,1.0952380952380951,0.0017421602787456,0.6885245901639344,19.26734032530188,-10.065824672852374,0.0042451088962718,7.45,-37.182748538011694,-5.939824561403508
BUL,1960,12,19,97,15,Bulgaria,1,3,3,7,Italy,0.1428571428571428,0,0,0,13,0.0007799844003119,0.016867469879518,0.1428571428571428,14.714285714285714,1.6568196184516684,0.1204278493649614,-0.2105263157894736,0.7814207650273224,1.619047619047619,0.0591243444901981,0.84,19.11089155883433,5.8461265276378125,-0.0356524057043848,13.235294117647058,-8.589489186884737,6.687859126287519
CAN,1960,14,19,85,32,Canada,0,1,0,1,Italy,0.0,0,0,0,98,0.0058798824023519,0.0024096385542168,0.0,103.0,,-0.0046920981808615935,1.1333333333333333,0.7714285714285715,1.0952380952380951,0.0017421602787456,0.6885245901639344,15.51376437343774,2.123096545658602,-0.0019047619047618,12.222222222222221,-75.14613003095974,-13.988283453732368
DEN,1960,15,19,99,13,Denmark,2,3,1,6,Italy,0.3333333333333333,0,0,0,106,0.0063598728025439,0.0144578313253012,0.3333333333333333,17.166666666666668,1.1456519484709518,0.06857111787733797,-0.35,0.8807339449541285,1.9047619047619049,0.0890824622531939,0.9545454545454546,24.866635514756545,4.467942589233848,0.0375966900521677,7.321428571428571,-12.702551834130782,1.3142344497607645
ESP,1960,16,19,143,41,Spain,0,0,1,1,Italy,0.0,0,0,0,8,0.0004799904001919,0.0024096385542168,0.0,103.0,,-0.006864561643729751,0.2058823529411764,0.8277310924369747,1.0952380952380951,0.0017421602787456,0.6885245901639344,20.69812606677586,0.8048376380359452,-0.1722689075630252,8.5,-85.88774383511225,-19.816323150533673
ETH,1960,2,19,10,21,Ethiopia,1,0,0,1,Italy,1.0,0,0,0,1,5.999880002399952e-05,0.0024096385542168,1.0,103.0,0.0036108279999099275,0.09932024291497978,0.0,1.0,1.619047619047619,0.0591243444901981,0.84,-5.133892011229018,1.751109027362324,,4.461538461538462,-10.636842105263153,-0.0679757085020225
FIN,1960,14,19,117,17,Finland,1,1,3,5,Italy,0.2,0,0,0,234,0.0140397192056158,0.0120481927710843,0.2,20.6,1.7004577807693957,0.060650380059286885,0.3076923076923077,0.817351598173516,1.619047619047619,0.0591243444901981,0.84,21.59235871112812,5.113141261394025,-0.1758456807380486,12.16,-14.399370220422853,4.192188933873143
FRA,1960,19,19,238,25,France,0,2,3,5,Italy,0.0,0,0,0,353,0.0211795764084718,0.0120481927710843,0.0,20.6,3.6803901019949925,0.04842529506731691,1.2727272727272727,0.8016528925619835,1.0952380952380951,0.0017421602787456,0.6885245901639344,29.62494895796437,9.402174219938797,-0.0397567990679724,27.03448275862069,-19.578991596638655,13.050440452042887
GBR,1960,17,19,253,12,Great Britain,2,6,12,20,Italy,0.1,0,0,0,441,0.0264594708105837,0.0481927710843373,0.1,5.15,3.384646078153015,0.19333027410676412,-0.4285714285714285,0.7506426735218509,1.9047619047619049,0.0890824622531939,0.9545454545454546,29.703800327134363,24.909610114195,-0.0797460190576544,22.209302325581394,-3.634106511337633,14.456279674505685
GHA,1960,2,19,13,32,Ghana,0,1,0,1,Italy,0.0,0,0,0,1,5.999880002399952e-05,0.0024096385542168,0.0,103.0,0.08955529044145664,0.05770787916536904,0.0,1.0,1.0952380952380951,0.0017421602787456,0.6885245901639344,-5.370193886872122,-0.2532915005781443,,1.0,-10.659919028340076,-2.4979757085020227
GRE,1960,8,19,48,21,Greece,1,0,0,1,Italy,1.0,0,0,0,58,0.0034799304013919,0.0024096385542168,1.0,103.0,,0.0031188322368421078,-0.4,1.0,1.619047619047619,0.0591243444901981,0.84,6.252339622417054,2.2836041727070864,0.0,6.25,-42.92653508771929,-8.502960526315785
HUN,1960,18,19,183,7,Hungary,6,8,7,21,Italy,0.2857142857142857,0,0,0,198,0.0118797624047519,0.0506024096385542,0.2857142857142857,4.904761904761905,3.4427662408747706,0.2544419665425619,0.75,0.7724358974358975,2.0,0.1074332171893147,1.0,30.284852441571267,21.274963724205104,0.0820805674866589,18.925925925925927,-3.5844940219400967,12.172799941566119
IND,1960,6,19,45,32,India,0,1,0,1,Italy,0.0,0,0,0,10,0.0005999880002399,0.0024096385542168,0.0,103.0,,0.003546978557504875,0.3333333333333333,1.0,1.0952380952380951,0.0017421602787456,0.6885245901639344,1.3187513026894513,0.9108231897913516,0.0126582278481012,1.7894736842105263,-32.18830409356725,-8.403859649122804
IRI,1960,5,19,23,27,Iran,0,1,3,4,Italy,0.0,0,0,0,17,0.0010199796004079,0.0096385542168674,0.0,25.75,0.12696207363295348,0.19884383760468663,0.9285714285714286,1.0,1.0952380952380951,0.0017421602787456,0.6885245901639344,4.325352124628932,2.773477996115644,0.0,4.764705882352941,-6.339244851258581,1.4335206622694843
IRQ,1960,5,19,21,41,Iraq,0,0,1,1,Italy,0.0,0,0,0,1,5.999880002399952e-05,0.0024096385542168,0.0,103.0,-0.027265004326933608,0.012674543501611167,0.0,1.0,1.0952380952380951,0.0017421602787456,0.6885245901639344,0.1341180534010436,0.6119806035470259,,1.0,-26.794486215538846,-7.338345864661654
ITA,1960,19,19,280,3,Italy,13,10,13,36,Italy,0.3611111111111111,0,0,1,245,0.0146997060058798,0.0867469879518072,0.3611111111111111,2.861111111111111,3.9964868499710464,0.32955544217687055,-0.4,0.8034825870646766,2.0,0.0238095238095238,1.0,34.164769559667576,29.545227748470182,0.0788449059052562,23.074074074074073,-1.7325396825396826,15.632089947089943
JPN,1960,17,19,161,8,Japan,4,7,7,18,Italy,0.2222222222222222,0,1,0,92,0.0055198896022079,0.0433734939759036,0.2222222222222222,5.722222222222222,3.369880506211292,0.2708903054533197,-0.2,0.7841726618705036,1.9523809523809523,0.0815331010452961,0.9767441860465116,29.67150050045784,16.65152951399547,0.0454339231317648,22.09090909090909,-4.113344956594385,14.229632876658046
MAR,1960,10,19,47,32,Morocco,0,1,0,1,Italy,0.0,0,0,0,1,5.999880002399952e-05,0.0024096385542168,0.0,103.0,,-0.009591427847366447,0.0,1.0,1.0952380952380951,0.0017421602787456,0.6885245901639344,9.53834100947596,0.6642870031442043,,2.272727272727273,-53.66293393057111,-14.50797108826224
MEX,1960,14,19,69,41,Mexico,0,0,1,1,Italy,0.0,0,0,0,14,0.0008399832003359,0.0024096385542168,0.0,103.0,,-0.014651720669032373,0.782608695652174,0.8818181818181818,1.0952380952380951,0.0017421602787456,0.6885245901639344,16.057371712387123,0.9125909584501362,-0.0348484848484847,3.4761904761904763,-75.14340198321891,-20.109687261632338
NED,1960,13,19,110,28,Netherlands,0,1,2,3,Italy,0.0,0,0,0,99,0.0059398812023759,0.0072289156626506,0.0,34.333333333333336,1.026077768669559,0.03220468431090432,-0.0344827586206896,0.56875,1.0952380952380951,0.0017421602787456,0.6885245901639344,19.244418170796955,4.254271808444944,0.0520833333333332,12.346153846153847,-22.779744816586923,1.8083842473316158
NOR,1960,11,19,40,21,Norway,1,0,0,1,Italy,1.0,0,0,0,92,0.0055198896022079,0.0024096385542168,1.0,103.0,,-0.00786072368421053,-0.0454545454545454,0.98,1.619047619047619,0.0591243444901981,0.84,11.578092462260472,2.271229586669913,0.1868965517241378,6.52,-59.02763157894737,-13.14428947368421
NZL,1960,9,19,37,14,New Zealand,2,0,1,3,Italy,0.6666666666666666,0,0,0,13,0.0007799844003119,0.0072289156626506,0.6666666666666666,34.333333333333336,-0.26693490441176543,0.07821545779582757,-0.125,0.8723404255319149,1.9047619047619049,0.0890824622531939,0.9545454545454546,12.189319847296373,2.7074088828910825,0.0653228816722658,6.2272727272727275,-15.708392603129443,-0.35342687184792343
PAK,1960,7,19,43,20,Pakistan,1,0,1,2,Italy,0.5,0,0,0,3,0.0001799964000719,0.0048192771084337,0.5,51.5,,0.02419709088838915,-0.3548387096774194,1.0,1.619047619047619,0.0591243444901981,0.84,7.356285507875577,1.8505814838884485,0.0,1.1,-18.55875152998776,-4.797625458996327
POL,1960,17,19,185,9,Poland,4,6,11,21,Italy,0.1904761904761904,0,0,0,60,0.0035999280014399,0.0506024096385542,0.1904761904761904,4.904761904761905,2.935918741006017,0.20999512024632933,-0.4705882352941176,0.7752442996742671,1.9523809523809523,0.0815331010452961,0.9767441860465116,30.131995736097025,19.44542567066383,0.2667697234030807,13.590909090909092,-3.3802208223260855,8.499570116938537
POR,1960,11,19,65,32,Portugal,0,1,0,1,Italy,0.0,0,0,0,7,0.0004199916001679,0.0024096385542168,0.0,103.0,,-0.00997872936779814,-0.2,0.8440366972477065,1.0952380952380951,0.0017421602787456,0.6885245901639344,11.70686257925182,0.8639830762537913,-0.0591891092039063,1.75,-59.03724696356276,-16.486174089068825
ROU,1960,13,19,98,11,Romania,3,1,6,10,Italy,0.3,0,0,0,29,0.0017399652006959,0.0240963855421686,0.3,10.3,2.0505230997593387,0.19465984567833575,0.2222222222222222,0.6858974358974359,1.9523809523809523,0.1031042128603103,0.9767441860465116,20.958949562648773,8.925105934360053,0.1422081155090864,15.65,-6.2611170784103125,9.076664876476906
RSA,1960,12,19,55,28,South Africa,0,1,2,3,Italy,0.0,0,0,0,51,0.0030599388012239,0.0072289156626506,0.0,34.333333333333336,,0.03867298825576334,-0.1515151515151515,0.9166666666666666,1.0952380952380951,0.0017421602787456,0.6885245901639344,17.760964941550917,2.476010639973988,0.0611111111111111,4.842105263157895,-20.998086124401915,-2.909952153110048
SGP,1960,3,19,5,32,Singapore,0,1,0,1,Italy,0.0,0,0,0,1,5.999880002399952e-05,0.0024096385542168,0.0,103.0,0.09757499079948752,0.12136842105263163,0.0,1.0,1.0952380952380951,0.0017421602787456,0.6885245901639344,-2.175124612073677,0.7005147530529792,,1.2,-15.90526315789473,-3.9315789473684193
SUI,1960,16,19,149,24,Switzerland,0,3,3,6,Italy,0.0,0,0,0,126,0.0075598488030239,0.0144578313253012,0.0,17.166666666666668,1.2143582814911154,0.045168156642224885,-0.3142857142857143,0.990950226244344,1.0952380952380951,0.0017421602787456,0.6885245901639344,26.54066522140684,5.456687010129454,-0.0090497737556559,7.555555555555555,-13.573766631343458,1.2167588994858516
SWE,1960,15,19,133,16,Sweden,1,2,3,6,Italy,0.1666666666666666,0,0,0,358,0.0214795704085918,0.0144578313253012,0.1666666666666666,17.166666666666668,2.4141751236434548,0.08719863568696173,1.6666666666666667,0.7868217054263565,1.619047619047619,0.0591243444901981,0.84,21.74286954474432,11.767717112731502,0.0878969742435608,18.77777777777778,-12.718045112781954,9.329030910609857
TCH,1960,13,19,116,10,Czechoslovakia,3,2,3,8,Italy,0.375,0,0,0,74,0.0044399112017759,0.0192771084337349,0.375,12.875,1.5418287696077928,0.09634958382877523,-0.4444444444444444,0.7574257425742574,1.9523809523809523,0.1031042128603103,0.9767441860465116,21.45836135743999,9.645094155114798,0.0617735686612139,9.125,-8.056034482758621,3.970689655172413
TUR,1960,6,19,49,6,Turkey,7,2,0,9,Italy,0.7777777777777778,0,0,0,33,0.0019799604007919,0.0216867469879518,0.7777777777777778,11.444444444444445,0.4098107733241748,0.23651154124378002,-0.5,0.9310344827586208,2.0,0.0882694541231126,1.0,9.250027357479144,9.699403967595693,-0.0689655172413792,5.444444444444445,-3.1145721446473327,2.876739467716911
URS,1960,17,19,283,1,Soviet Union,43,29,31,103,Italy,0.4174757281553398,0,0,0,272,0.0163196736065278,0.2481927710843373,0.4174757281553398,1.0,4.956070058970416,3.2270206756094955,0.0,0.7608695652173914,2.0,0.0,1.0,32.220068325585615,91.70658672519642,-0.0493494128847984,112.22222222222223,0.3639575971731448,78.6647428347075
USA,1960,17,19,289,2,United States,34,21,16,71,Italy,0.4788732394366197,0,0,0,1132,0.0679186416271674,0.1710843373493976,0.4788732394366197,1.4507042253521127,4.736986260696687,1.8171704874162402,0.0,0.7616822429906542,2.0,0.0017421602787456,1.0,30.984008063058766,86.48567837254257,-0.0170987953840635,91.44827586206897,-0.15758693483061925,63.96651702299909
USA,1960,17,19,289,32,Formosa,0,1,0,1,Italy,0.0,0,0,0,1133,0.0679786404271914,0.0024096385542168,0.0,103.0,1.2614117308227244,0.01613698401291015,15.0,0.7616822429906542,2.0,0.0017421602787456,1.0,0.8448520044944381,20.30167276892585,0.0,91.44827586206897,-91.25969768712439,36.63588379731097
VEN,1960,9,19,36,41,Venezuela,0,0,1,1,Italy,0.0,0,0,0,2,0.0001199976000479,0.0024096385542168,0.0,103.0,,-0.009545565302144218,0.025,0.8333333333333334,1.0952380952380951,0.0017421602787456,0.6885245901639344,7.633361200277616,0.5732603870979234,-0.134920634920635,1.5,-48.28801169590643,-13.436403508771928
YUG,1960,14,19,116,18,Yugoslavia,1,1,0,2,Italy,0.5,0,0,0,18,0.0010799784004319,0.0048192771084337,0.5,51.5,,0.005158645722510788,-0.3076923076923077,0.8810810810810811,1.619047619047619,0.0591243444901981,0.84,20.53079409772108,1.695926810679099,-0.0108108108108108,5.928571428571429,-37.19328493647913,-7.007985480943738
ARG,1964,14,21,102,30,Argentina,0,1,0,1,Japan,0.0,0,0,0,41,0.0024599508009839,0.0021978021978021,0.0,96.0,,-0.006178489042675861,0.0,0.9256756756756755,1.3,0.0008361204013377,0.7407407407407407,14.966629134342153,1.5752576829287863,-0.065703634669152,3.85,-63.3235294117647,-16.30205882352941
AUS,1964,19,21,243,8,Australia,6,2,10,18,Japan,0.3333333333333333,0,0,0,129,0.0077398452030959,0.0395604395604395,0.3333333333333333,5.333333333333333,3.3063594982422515,0.17191847932588658,0.6,0.7678571428571429,2.0,0.148076923076923,1.0,28.498932434369845,18.454065180130403,-0.0321428571428571,20.51851851851852,-3.8465608465608465,13.208994708994709
BAH,1964,2,21,11,24,Bahamas,1,0,0,1,Japan,1.0,0,0,0,2,0.0001199976000479,0.0021978021978021,1.0,96.0,0.053766065968121814,0.07638069001705365,-0.3142857142857143,1.0,1.75,0.0843101343101342,0.8888888888888888,-4.747097661746543,0.9053261245765688,0.0,1.5555555555555556,-8.956709956709952,-1.598124098124097
BEL,1964,13,21,61,20,Belgium,2,0,1,3,Japan,0.6666666666666666,0,0,0,107,0.0064198716025679,0.0065934065934065,0.6666666666666666,32.0,,0.041594809383038306,-0.2307692307692307,0.9324324324324323,1.7000000000000002,0.0436932632584806,0.8695652173913043,17.490663125614315,5.003997413582375,0.0657657657657656,6.0,-19.141295862607336,-1.5423887587822014
BRA,1964,11,21,61,35,Brazil,0,0,1,1,Japan,0.0,0,0,0,11,0.0006599868002639,0.0021978021978021,0.0,96.0,,0.0004776173839597608,-0.1025641025641025,0.9846153846153848,1.3,0.0008361204013377,0.7407407407407407,9.93332493881445,0.8906142087440261,-0.003756708407871,7.45,-49.74551131928182,-9.708653395784545
BUL,1964,9,21,63,11,Bulgaria,3,5,2,10,Japan,0.3,0,0,0,23,0.0013799724005519,0.0219780219780219,0.3,9.6,1.049912037430239,0.2889938197501222,-0.2666666666666666,0.8706896551724138,1.9,0.0866452991452991,0.9523809523809524,12.899318562082756,5.910673386325461,0.0892688901450914,13.235294117647058,-3.5269841269841264,8.206610644257703
CAN,1964,16,21,115,22,Canada,1,2,1,4,Japan,0.25,0,0,0,102,0.0061198776024479,0.0087912087912087,0.25,24.0,1.644922349181541,0.04629164341224822,-0.3125,0.7731958762886598,1.75,0.0843101343101342,0.8888888888888888,23.15649016643341,3.2218723923708907,0.0017673048600883,12.222222222222221,-17.489026915113868,3.3088474810213935
CUB,1964,6,21,27,30,Cuba,0,1,0,1,Japan,0.0,0,0,0,7,0.0004199916001679,0.0021978021978021,0.0,96.0,0.05550277527211253,0.044025940623162806,0.0714285714285714,0.9605263157894736,1.3,0.0008361204013377,0.7407407407407407,1.1362543198115695,0.4433647067489258,-0.0394736842105264,14.3125,-27.105820105820104,1.8870039682539677
DEN,1964,10,21,60,18,Denmark,2,1,3,6,Japan,0.3333333333333333,0,0,0,112,0.0067198656026879,0.0131868131868131,0.3333333333333333,16.0,0.750593795131085,0.13012142857142858,0.3846153846153846,0.8591549295774648,1.7000000000000002,0.0436932632584806,0.8695652173913043,12.737673298279224,3.952122234342273,-0.0215790153766637,7.321428571428571,-7.042857142857142,3.0121428571428566
ETH,1964,3,21,12,24,Ethiopia,1,0,0,1,Japan,1.0,0,0,0,2,0.0001199976000479,0.0021978021978021,1.0,96.0,0.042439032498335805,0.07563873626373625,0.1428571428571428,1.0,1.75,0.0843101343101342,0.8888888888888888,-3.746285116273717,1.2500632158449805,0.0,4.461538461538462,-13.488095238095232,-0.923351648351646
FIN,1964,13,21,89,12,Finland,3,0,2,5,Japan,0.6,0,0,0,239,0.0143397132057358,0.0109890109890109,0.6,19.2,1.4529111504865833,0.08510592096957442,-0.2941176470588235,0.913907284768212,1.9,0.0866452991452991,0.9523809523809524,18.361888227789056,9.52759853838836,0.096555686594696,12.16,-11.210486891385768,5.148853932584268
